parcellation,scale,spintype,netclass,network,zscore,pval
atl-schaefer2018,100Parcels7Networks,vazquez-rodriguez,vek,primary sensory cortex,2.708811492972479,0.005699430056994301
atl-schaefer2018,100Parcels7Networks,vazquez-rodriguez,vek,primary/secondary sensory,0.9487715550660261,0.34036596340365965
atl-schaefer2018,100Parcels7Networks,vasa,vek,association cortex 1,-1.8366552440713066,0.05979402059794021
atl-schaefer2018,100Parcels7Networks,vasa,vek,association cortex 2,0.20847722220281006,0.8628137186281372
atl-schaefer2018,100Parcels7Networks,vasa,vek,insular cortex,-0.5926791429243116,0.5612438756124387
atl-schaefer2018,100Parcels7Networks,vasa,vek,limbic regions,-2.5720229168753863,0.0051994800519948
atl-schaefer2018,100Parcels7Networks,vasa,vek,primary motor cortex,2.6625645400637548,0.005699430056994301
atl-schaefer2018,100Parcels7Networks,vasa,vek,primary sensory cortex,3.009340316820823,0.001999800019998
atl-schaefer2018,100Parcels7Networks,vasa,vek,primary/secondary sensory,0.8599471078200289,0.40735926407359263
atl-schaefer2018,100Parcels7Networks,hungarian,vek,association cortex 1,-1.6629032999196112,0.09199080091990801
atl-schaefer2018,100Parcels7Networks,hungarian,vek,association cortex 2,0.24098943917244656,0.8531146885311469
atl-schaefer2018,100Parcels7Networks,hungarian,vek,insular cortex,-0.5551870596792482,0.5772422757724227
atl-schaefer2018,100Parcels7Networks,hungarian,vek,limbic regions,-2.462411840553449,0.008899110088991101
atl-schaefer2018,100Parcels7Networks,hungarian,vek,primary motor cortex,2.4769204765094144,0.0084991500849915
atl-schaefer2018,100Parcels7Networks,hungarian,vek,primary sensory cortex,2.8840596102873435,0.0036996300369963003
atl-schaefer2018,100Parcels7Networks,hungarian,vek,primary/secondary sensory,0.777306988215297,0.44785521447855214
atl-schaefer2018,100Parcels7Networks,baum,vek,association cortex 1,-1.0941967724960333,0.29217078292170784
atl-schaefer2018,100Parcels7Networks,baum,vek,association cortex 2,0.3160680504755594,0.8078192180781922
atl-schaefer2018,100Parcels7Networks,baum,vek,insular cortex,-0.42311692474801615,0.6988301169883012
atl-schaefer2018,100Parcels7Networks,baum,vek,limbic regions,-2.250427153033573,0.025797420257974202
atl-schaefer2018,100Parcels7Networks,baum,vek,primary motor cortex,2.2174575664653706,0.016198380161983803
atl-schaefer2018,100Parcels7Networks,baum,vek,primary sensory cortex,2.547192360136166,0.006899310068993101
atl-schaefer2018,100Parcels7Networks,baum,vek,primary/secondary sensory,0.7974666424130683,0.42845715428457154
atl-schaefer2018,100Parcels7Networks,cornblath,vek,association cortex 1,-1.2199525259510016,0.24467553244675533
atl-schaefer2018,100Parcels7Networks,cornblath,vek,association cortex 2,0.335589795252372,0.8047195280471953
atl-schaefer2018,100Parcels7Networks,cornblath,vek,insular cortex,-0.4829221958728559,0.6638336166383362
atl-schaefer2018,100Parcels7Networks,cornblath,vek,limbic regions,-2.5666472131168616,0.005099490050994901
atl-schaefer2018,100Parcels7Networks,cornblath,vek,primary motor cortex,2.6388590825995357,0.00019998000199980003
atl-schaefer2018,100Parcels7Networks,cornblath,vek,primary sensory cortex,2.8747234048565216,0.00029997000299970003
atl-schaefer2018,100Parcels7Networks,cornblath,vek,primary/secondary sensory,0.8773895528930191,0.38506149385061494
atl-schaefer2018,100Parcels7Networks,burt2018,vek,association cortex 1,-1.5261598488357289,0.11808819118088192
atl-schaefer2018,100Parcels7Networks,burt2018,vek,association cortex 2,0.11081057976248385,0.8836116388361164
atl-schaefer2018,100Parcels7Networks,burt2018,vek,insular cortex,-0.7022960834187136,0.6126387361263873
atl-schaefer2018,100Parcels7Networks,burt2018,vek,limbic regions,-2.6654241623099164,9.999000099990002e-05
atl-schaefer2018,100Parcels7Networks,burt2018,vek,primary motor cortex,4.607850176058955,9.999000099990002e-05
atl-schaefer2018,100Parcels7Networks,burt2018,vek,primary sensory cortex,2.86347306255363,0.0005999400059994001
atl-schaefer2018,100Parcels7Networks,burt2018,vek,primary/secondary sensory,0.9937527270177405,0.3180681931806819
atl-schaefer2018,100Parcels7Networks,burt2020,vek,association cortex 1,-2.022103585533473,0.035096490350964904
atl-schaefer2018,100Parcels7Networks,burt2020,vek,association cortex 2,0.2689932112028292,0.7964203579642036
atl-schaefer2018,100Parcels7Networks,burt2020,vek,insular cortex,-0.6718522163825777,0.4978502149785021
atl-schaefer2018,100Parcels7Networks,burt2020,vek,limbic regions,-3.364041797881728,0.00019998000199980003
atl-schaefer2018,100Parcels7Networks,burt2020,vek,primary motor cortex,2.9296776274424605,0.0020997900209979003
atl-schaefer2018,100Parcels7Networks,burt2020,vek,primary sensory cortex,3.424969078182474,9.999000099990002e-05
atl-schaefer2018,100Parcels7Networks,burt2020,vek,primary/secondary sensory,0.9922525409958893,0.33236676332366766
atl-schaefer2018,100Parcels7Networks,moran,vek,association cortex 1,-1.6604307219362235,0.07879212078792121
atl-schaefer2018,100Parcels7Networks,moran,vek,association cortex 2,0.3608769961205473,0.746025397460254
atl-schaefer2018,100Parcels7Networks,moran,vek,insular cortex,-0.901124007761677,0.37906209379062095
atl-schaefer2018,100Parcels7Networks,moran,vek,limbic regions,-2.1295650922187086,0.015598440155984402
atl-schaefer2018,100Parcels7Networks,moran,vek,primary motor cortex,2.804986442229707,0.0024997500249975004
atl-schaefer2018,100Parcels7Networks,moran,vek,primary sensory cortex,1.577289360483314,0.0565943405659434
atl-schaefer2018,100Parcels7Networks,moran,vek,primary/secondary sensory,0.8131655489316866,0.44455554444555545
atl-schaefer2018,100Parcels7Networks,naive-para,vek,association cortex 1,-0.3454587125822288,0.00026994433446583864
atl-schaefer2018,100Parcels7Networks,naive-para,vek,association cortex 2,0.10007544878444004,0.4551037278006548
atl-schaefer2018,100Parcels7Networks,naive-para,vek,insular cortex,-0.4427230469977423,0.44489742075958627
atl-schaefer2018,100Parcels7Networks,naive-para,vek,limbic regions,-1.4071200730915714,0.015455841696128837
atl-schaefer2018,100Parcels7Networks,naive-para,vek,primary motor cortex,1.594711304762078,0.00016899545138108818
atl-schaefer2018,100Parcels7Networks,naive-para,vek,primary sensory cortex,1.4972204829252043,0.00046302931709157034
atl-schaefer2018,100Parcels7Networks,naive-para,vek,primary/secondary sensory,0.2874239993252827,0.3030155800217151
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,association cortex 1,-1.7962797758318658,0.0731926807319268
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,association cortex 2,1.4806763021600837,0.14138586141385862
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,insular cortex,-1.1715303244280255,0.21507849215078492
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,limbic regions,-3.321106061197336,0.001999800019998
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,primary motor cortex,3.7689504897525334,0.0013998600139986002
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,primary sensory cortex,4.789015595290784,9.999000099990002e-05
atl-schaefer2018,200Parcels7Networks,naive-nonpara,vek,primary/secondary sensory,2.0102791112818896,0.044295570442955706
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,association cortex 1,-0.4065362811593919,0.6921307869213079
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,association cortex 2,0.5418694528060082,0.6551344865513449
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,insular cortex,-0.5028464387163661,0.5853414658534146
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,limbic regions,-1.5486348386462856,0.12498750124987501
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,primary motor cortex,1.7831151805676375,0.06769323067693231
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,primary sensory cortex,3.0017150678333824,0.005499450054994501
atl-schaefer2018,200Parcels7Networks,vazquez-rodriguez,vek,primary/secondary sensory,0.9981429200515486,0.3213678632136786
atl-schaefer2018,200Parcels7Networks,vasa,vek,association cortex 1,-1.01774803100624,0.3337666233376662
atl-schaefer2018,200Parcels7Networks,vasa,vek,association cortex 2,0.5070726495844452,0.6759324067593241
atl-schaefer2018,200Parcels7Networks,vasa,vek,insular cortex,-0.7085335102684339,0.46325367463253675
atl-schaefer2018,200Parcels7Networks,vasa,vek,limbic regions,-1.8031159735608915,0.0627937206279372
atl-schaefer2018,200Parcels7Networks,vasa,vek,primary motor cortex,2.169615150192763,0.0374962503749625
atl-schaefer2018,200Parcels7Networks,vasa,vek,primary sensory cortex,3.43513315411587,0.0013998600139986002
atl-schaefer2018,200Parcels7Networks,vasa,vek,primary/secondary sensory,1.0256718794690622,0.3170682931706829
atl-schaefer2018,200Parcels7Networks,hungarian,vek,association cortex 1,-0.882700242716,0.40735926407359263
atl-schaefer2018,200Parcels7Networks,hungarian,vek,association cortex 2,0.49515826426175863,0.6893310668933107
atl-schaefer2018,200Parcels7Networks,hungarian,vek,insular cortex,-0.667997067600393,0.48595140485951405
atl-schaefer2018,200Parcels7Networks,hungarian,vek,limbic regions,-1.7301266049900461,0.0786921307869213
atl-schaefer2018,200Parcels7Networks,hungarian,vek,primary motor cortex,1.9903683158326317,0.047995200479952004
atl-schaefer2018,200Parcels7Networks,hungarian,vek,primary sensory cortex,3.3246434672516503,0.0012998700129987
atl-schaefer2018,200Parcels7Networks,hungarian,vek,primary/secondary sensory,0.91473087204577,0.3668633136686331
atl-schaefer2018,200Parcels7Networks,baum,vek,association cortex 1,-0.7731506576717734,0.45485451454854514
atl-schaefer2018,200Parcels7Networks,baum,vek,association cortex 2,0.46221854672179297,0.7251274872512748
atl-schaefer2018,200Parcels7Networks,baum,vek,insular cortex,-0.5993567179330115,0.5543445655434457
atl-schaefer2018,200Parcels7Networks,baum,vek,limbic regions,-1.8477932038666094,0.068993100689931
atl-schaefer2018,200Parcels7Networks,baum,vek,primary motor cortex,1.824218543847353,0.055394460553944605
atl-schaefer2018,200Parcels7Networks,baum,vek,primary sensory cortex,3.1955032554801353,0.0026997300269973002
atl-schaefer2018,200Parcels7Networks,baum,vek,primary/secondary sensory,0.9188888526131013,0.3621637836216378
atl-schaefer2018,200Parcels7Networks,cornblath,vek,association cortex 1,-0.7762152832657905,0.45895410458954106
atl-schaefer2018,200Parcels7Networks,cornblath,vek,association cortex 2,0.48126489224346053,0.7146285371462854
atl-schaefer2018,200Parcels7Networks,cornblath,vek,insular cortex,-0.6177911092911208,0.5398460153984601
atl-schaefer2018,200Parcels7Networks,cornblath,vek,limbic regions,-1.925814958962705,0.06209379062093791
atl-schaefer2018,200Parcels7Networks,cornblath,vek,primary motor cortex,1.9215063783843653,0.0471952804719528
atl-schaefer2018,200Parcels7Networks,cornblath,vek,primary sensory cortex,3.4257848845433307,0.0007999200079992001
atl-schaefer2018,200Parcels7Networks,cornblath,vek,primary/secondary sensory,0.9671945929304243,0.33956604339566043
atl-schaefer2018,200Parcels7Networks,burt2018,vek,association cortex 1,-2.6268985124167985,0.0170982901709829
atl-schaefer2018,200Parcels7Networks,burt2018,vek,association cortex 2,0.2958419553220253,0.7066293370662934
atl-schaefer2018,200Parcels7Networks,burt2018,vek,insular cortex,-1.0790560036990864,0.2064793520647935
atl-schaefer2018,200Parcels7Networks,burt2018,vek,limbic regions,-1.7031105212393072,0.0170982901709829
atl-schaefer2018,200Parcels7Networks,burt2018,vek,primary motor cortex,2.6591304990050673,0.00019998000199980003
atl-schaefer2018,200Parcels7Networks,burt2018,vek,primary sensory cortex,2.6926245225538707,9.999000099990002e-05
atl-schaefer2018,200Parcels7Networks,burt2018,vek,primary/secondary sensory,0.5420575693414545,0.6867313268673133
atl-schaefer2018,200Parcels7Networks,burt2020,vek,association cortex 1,-1.255934908800077,0.22087791220877911
atl-schaefer2018,200Parcels7Networks,burt2020,vek,association cortex 2,0.5999082200062302,0.5671432856714329
atl-schaefer2018,200Parcels7Networks,burt2020,vek,insular cortex,-0.7643829630285421,0.42675732426757323
atl-schaefer2018,200Parcels7Networks,burt2020,vek,limbic regions,-2.178107857381878,0.027897210278972105
atl-schaefer2018,200Parcels7Networks,burt2020,vek,primary motor cortex,2.525907590222006,0.0124987501249875
atl-schaefer2018,200Parcels7Networks,burt2020,vek,primary sensory cortex,3.94386625978185,0.00039996000399960006
atl-schaefer2018,200Parcels7Networks,burt2020,vek,primary/secondary sensory,1.2150356474550186,0.23567643235676433
atl-schaefer2018,200Parcels7Networks,moran,vek,association cortex 1,-0.8792205346514507,0.4223577642235776
atl-schaefer2018,200Parcels7Networks,moran,vek,association cortex 2,0.4663385392818049,0.6775322467753224
atl-schaefer2018,200Parcels7Networks,moran,vek,insular cortex,-0.9234527945527499,0.37536246375362464
atl-schaefer2018,200Parcels7Networks,moran,vek,limbic regions,-1.3932718429363629,0.1680831916808319
atl-schaefer2018,200Parcels7Networks,moran,vek,primary motor cortex,1.6025021489463573,0.1055894410558944
atl-schaefer2018,200Parcels7Networks,moran,vek,primary sensory cortex,2.525378682220143,0.0018998100189981002
atl-schaefer2018,200Parcels7Networks,moran,vek,primary/secondary sensory,0.8673593905433566,0.40885911408859116
atl-schaefer2018,200Parcels7Networks,naive-para,vek,association cortex 1,-0.16155329260849222,0.0020145076327153576
atl-schaefer2018,200Parcels7Networks,naive-para,vek,association cortex 2,0.2183941095524738,0.010638382599130494
atl-schaefer2018,200Parcels7Networks,naive-para,vek,insular cortex,-0.47227680258337545,0.07629373974092345
atl-schaefer2018,200Parcels7Networks,naive-para,vek,limbic regions,-0.7388147772810015,0.0010647340841250345
atl-schaefer2018,200Parcels7Networks,naive-para,vek,primary motor cortex,1.2340586209962692,0.0010927579621943183
atl-schaefer2018,200Parcels7Networks,naive-para,vek,primary sensory cortex,1.1828920535592071,2.1513380109988535e-07
atl-schaefer2018,200Parcels7Networks,naive-para,vek,primary/secondary sensory,0.3243156354869801,0.04877294738717315
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,association cortex 1,-2.6319196352056298,0.0071992800719928
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,association cortex 2,0.5132281910798382,0.6117388261173883
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,insular cortex,-1.2873592478062386,0.18858114188581143
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,limbic regions,-4.086567608112987,0.00019998000199980003
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,primary motor cortex,5.587232283409174,9.999000099990002e-05
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,primary sensory cortex,4.86188016928499,9.999000099990002e-05
atl-schaefer2018,300Parcels7Networks,naive-nonpara,vek,primary/secondary sensory,2.981659002086819,0.0017998200179982
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,association cortex 1,-0.3291209834557852,0.7428257174282572
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,association cortex 2,0.3680770242483624,0.7722227777222278
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,insular cortex,-0.3825443923453783,0.6837316268373163
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,limbic regions,-1.499151355929763,0.12918708129187081
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,primary motor cortex,2.0830638670293973,0.0453954604539546
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,primary sensory cortex,2.838838724259802,0.006899310068993101
atl-schaefer2018,300Parcels7Networks,vazquez-rodriguez,vek,primary/secondary sensory,1.2192437694895935,0.22187781221877811
atl-schaefer2018,300Parcels7Networks,vasa,vek,association cortex 1,-1.2656634701886964,0.21947805219478053
atl-schaefer2018,300Parcels7Networks,vasa,vek,association cortex 2,0.09892289768014728,0.9368063193680632
atl-schaefer2018,300Parcels7Networks,vasa,vek,insular cortex,-0.661667656345408,0.5082491750824918
atl-schaefer2018,300Parcels7Networks,vasa,vek,limbic regions,-1.8383018714505188,0.0560943905609439
atl-schaefer2018,300Parcels7Networks,vasa,vek,primary motor cortex,2.5506555056379034,0.014798520147985201
atl-schaefer2018,300Parcels7Networks,vasa,vek,primary sensory cortex,3.3385536061755947,0.0017998200179982
atl-schaefer2018,300Parcels7Networks,vasa,vek,primary/secondary sensory,1.2252455301652367,0.23377662233776622
atl-schaefer2018,300Parcels7Networks,hungarian,vek,association cortex 1,-1.1039669528502187,0.27917208279172084
atl-schaefer2018,300Parcels7Networks,hungarian,vek,association cortex 2,0.133731123193064,0.9158084191580842
atl-schaefer2018,300Parcels7Networks,hungarian,vek,insular cortex,-0.6353473868852613,0.5282471752824718
atl-schaefer2018,300Parcels7Networks,hungarian,vek,limbic regions,-1.8150073767681743,0.0665933406659334
